Common_Name,Scientific_Name,Habitat,Location_Type,Plot_Name,Admin_Unit,Year,Date,Month,Month_Name,Season,Start_Time,Start_Hour,End_Time,Sex,Distance,Temperature,Humidity,Sky,Wind,Disturbance,PIF_Watchlist_Status,Regional_Stewardship_Status,AOU_Code,Observer,Visit,Interval_Length,ID_Method,Flyover_Observed,Taxon_Code
Red-winged Blackbird,Agelaius phoeniceus,Grassland,Grassland,MONO-0065,MONO,2018,2018-06-14,6,June,Summer,05:57:00,5,06:07:00,Male,50 - 100 Meters,20.1000003814697,77.1999969482422,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,False,False,RWBL,Elizabeth Oswald,2,7.5 - 10 min,Visualization,False,93613.0
Red-winged Blackbird,Agelaius phoeniceus,Grassland,Grassland,MONO-0065,MONO,2018,2018-06-14,6,June,Summer,05:57:00,5,06:07:00,Undetermined,<= 50 Meters,20.1000003814697,77.1999969482422,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,False,False,RWBL,Elizabeth Oswald,2,0-2.5 min,Calling,False,93613.0
American Robin,Turdus migratorius,Grassland,Grassland,MONO-0065,MONO,2018,2018-06-14,6,June,Summer,05:57:00,5,06:07:00,Male,<= 50 Meters,20.1000003814697,77.1999969482422,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,False,False,AMRO,Elizabeth Oswald,2,0-2.5 min,Singing,False,87136.0
Indigo Bunting,Passerina cyanea,Grassland,Grassland,MONO-0065,MONO,2018,2018-06-14,6,June,Summer,05:57:00,5,06:07:00,Male,50 - 100 Meters,20.1000003814697,77.1999969482422,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,False,True,INBU,Elizabeth Oswald,2,0-2.5 min,Singing,False,94257.0
European Starling,Sturnus vulgaris,Grassland,Grassland,MONO-0065,MONO,2018,2018-06-14,6,June,Summer,05:57:00,5,06:07:00,Undetermined,Unknown,20.1000003814697,77.1999969482422,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,False,False,EUST,Elizabeth Oswald,2,5 - 7.5 min,Visualization,True,86204.0
Song Sparrow,Melospiza melodia,Grassland,Grassland,MONO-0065,MONO,2018,2018-06-14,6,June,Summer,05:57:00,5,06:07:00,Male,50 - 100 Meters,20.1000003814697,77.1999969482422,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,False,False,SOSP,Elizabeth Oswald,2,0-2.5 min,Singing,False,85643.0
Song Sparrow,Melospiza melodia,Grassland,Grassland,MONO-0065,MONO,2018,2018-06-14,6,June,Summer,05:57:00,5,06:07:00,Undetermined,<= 50 Meters,20.1000003814697,77.1999969482422,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,False,False,SOSP,Elizabeth Oswald,2,2.5 - 5 min,Visualization,False,85643.0
Red-winged Blackbird,Agelaius phoeniceus,Grassland,Grassland,MONO-0065,MONO,2018,2018-06-14,6,June,Summer,05:57:00,5,06:07:00,Male,Unknown,20.1000003814697,77.1999969482422,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,False,False,RWBL,Elizabeth Oswald,2,5 - 7.5 min,Visualization,True,93613.0
Red-winged Blackbird,Agelaius phoeniceus,Grassland,Grassland,MONO-0065,MONO,2018,2018-06-14,6,June,Summer,05:57:00,5,06:07:00,Male,50 - 100 Meters,20.1000003814697,77.1999969482422,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,False,False,RWBL,Elizabeth Oswald,2,0-2.5 min,Singing,False,93613.0
Northern Flicker,Colaptes auratus,Grassland,Grassland,MONO-0065,MONO,2018,2018-06-14,6,June,Summer,05:57:00,5,06:07:00,Undetermined,50 - 100 Meters,20.1000003814697,77.1999969482422,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,False,False,NOFL,Elizabeth Oswald,2,5 - 7.5 min,Visualization,False,84820.0
Brown-headed Cowbird,Molothrus ater,Grassland,Grassland,MONO-0065,MONO,2018,2018-06-14,6,June,Summer,05:57:00,5,06:07:00,Undetermined,50 - 100 Meters,20.1000003814697,77.1999969482422,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,False,False,BHCO,Elizabeth Oswald,2,5 - 7.5 min,Calling,False,94215.0
Brown-headed Cowbird,Molothrus ater,Grassland,Grassland,MONO-0065,MONO,2018,2018-06-14,6,June,Summer,05:57:00,5,06:07:00,Male,50 - 100 Meters,20.1000003814697,77.1999969482422,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,False,False,BHCO,Elizabeth Oswald,2,2.5 - 5 min,Singing,False,94215.0
Chimney Swift,Chaetura pelagica,Grassland,Grassland,MONO-0065,MONO,2018,2018-06-14,6,June,Summer,05:57:00,5,06:07:00,Undetermined,Unknown,20.1000003814697,77.1999969482422,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,False,True,CHSW,Elizabeth Oswald,2,5 - 7.5 min,Visualization,True,83046.0
Red-winged Blackbird,Agelaius phoeniceus,Grassland,Grassland,MONO-0065,MONO,2018,2018-06-14,6,June,Summer,05:57:00,5,06:07:00,Male,50 - 100 Meters,20.1000003814697,77.1999969482422,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,False,False,RWBL,Elizabeth Oswald,2,5 - 7.5 min,Visualization,False,93613.0
Red-winged Blackbird,Agelaius phoeniceus,Grassland,Grassland,MONO-0065,MONO,2018,2018-06-14,6,June,Summer,05:57:00,5,06:07:00,Female,50 - 100 Meters,20.1000003814697,77.1999969482422,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,False,False,RWBL,Elizabeth Oswald,2,5 - 7.5 min,Visualization,False,93613.0
Red-winged Blackbird,Agelaius phoeniceus,Grassland,Grassland,MONO-0065,MONO,2018,2018-06-14,6,June,Summer,05:57:00,5,06:07:00,Female,50 - 100 Meters,20.1000003814697,77.1999969482422,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,False,False,RWBL,Elizabeth Oswald,2,7.5 - 10 min,Visualization,False,93613.0
Gray Catbird,Dumetella carolinensis,Grassland,Grassland,MONO-0065,MONO,2018,2018-06-14,6,June,Summer,05:57:00,5,06:07:00,Undetermined,<= 50 Meters,20.1000003814697,77.1999969482422,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,False,False,GRCA,Elizabeth Oswald,2,2.5 - 5 min,Visualization,False,89977.0
Red-winged Blackbird,Agelaius phoeniceus,Grassland,Grassland,MONO-0073,MONO,2018,2018-06-14,6,June,Summer,05:31:00,5,05:41:00,Undetermined,Unknown,20.2999992370605,70.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,False,False,RWBL,Elizabeth Oswald,2,0-2.5 min,Visualization,True,93613.0
Red-winged Blackbird,Agelaius phoeniceus,Grassland,Grassland,MONO-0073,MONO,2018,2018-06-14,6,June,Summer,05:31:00,5,05:41:00,Male,<= 50 Meters,20.2999992370605,70.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,False,False,RWBL,Elizabeth Oswald,2,0-2.5 min,Singing,False,93613.0
Unidentified Crow,Corvus,Grassland,Grassland,MONO-0073,MONO,2018,2018-06-14,6,June,Summer,05:31:00,5,05:41:00,Undetermined,Unknown,20.2999992370605,70.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,False,False,UNCR,Elizabeth Oswald,2,2.5 - 5 min,Visualization,True,87098.0
Barn Swallow,Hirundo rustica,Grassland,Grassland,MONO-0073,MONO,2018,2018-06-14,6,June,Summer,05:31:00,5,05:41:00,Undetermined,Unknown,20.2999992370605,70.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,False,False,BARS,Elizabeth Oswald,2,0-2.5 min,Visualization,True,87409.0
Song Sparrow,Melospiza melodia,Grassland,Grassland,MONO-0073,MONO,2018,2018-06-14,6,June,Summer,05:31:00,5,05:41:00,Male,<= 50 Meters,20.2999992370605,70.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,False,False,SOSP,Elizabeth Oswald,2,0-2.5 min,Singing,False,85643.0
Chipping Sparrow,Spizella passerina,Grassland,Grassland,MONO-0073,MONO,2018,2018-06-14,6,June,Summer,05:31:00,5,05:41:00,Male,<= 50 Meters,20.2999992370605,70.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,False,False,CHSP,Elizabeth Oswald,2,0-2.5 min,Singing,False,84781.0
American Robin,Turdus migratorius,Grassland,Grassland,MONO-0073,MONO,2018,2018-06-14,6,June,Summer,05:31:00,5,05:41:00,Undetermined,<= 50 Meters,20.2999992370605,70.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,False,False,AMRO,Elizabeth Oswald,2,0-2.5 min,Calling,False,87136.0
European Starling,Sturnus vulgaris,Grassland,Grassland,MONO-0073,MONO,2018,2018-06-14,6,June,Summer,05:31:00,5,05:41:00,Undetermined,Unknown,20.2999992370605,70.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,False,False,EUST,Elizabeth Oswald,2,2.5 - 5 min,Visualization,True,86204.0
Gray Catbird,Dumetella carolinensis,Grassland,Grassland,MONO-0073,MONO,2018,2018-06-14,6,June,Summer,05:31:00,5,05:41:00,Male,<= 50 Meters,20.2999992370605,70.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,False,False,GRCA,Elizabeth Oswald,2,0-2.5 min,Singing,False,89977.0
Northern Cardinal,Cardinalis cardinalis,Grassland,Grassland,MONO-0073,MONO,2018,2018-06-14,6,June,Summer,05:31:00,5,05:41:00,Undetermined,50 - 100 Meters,20.2999992370605,70.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,False,False,NOCA,Elizabeth Oswald,2,5 - 7.5 min,Singing,False,94228.0
Gray Catbird,Dumetella carolinensis,Grassland,Grassland,MONO-0073,MONO,2018,2018-06-14,6,June,Summer,05:31:00,5,05:41:00,Male,50 - 100 Meters,20.2999992370605,70.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,False,False,GRCA,Elizabeth Oswald,2,2.5 - 5 min,Singing,False,89977.0
Baltimore Oriole,Icterus galbula,Grassland,Grassland,MONO-0073,MONO,2018,2018-06-14,6,June,Summer,05:31:00,5,05:41:00,Male,<= 50 Meters,20.2999992370605,70.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,False,False,BAOR,Elizabeth Oswald,2,5 - 7.5 min,Visualization,False,93655.0
Common Grackle,Quiscalus quiscula,Grassland,Grassland,MONO-0073,MONO,2018,2018-06-14,6,June,Summer,05:31:00,5,05:41:00,Undetermined,Unknown,20.2999992370605,70.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,False,False,COGR,Elizabeth Oswald,2,5 - 7.5 min,Visualization,True,94206.0
Common Grackle,Quiscalus quiscula,Grassland,Grassland,MONO-0073,MONO,2018,2018-06-14,6,June,Summer,05:31:00,5,05:41:00,Undetermined,Unknown,20.2999992370605,70.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,False,False,COGR,Elizabeth Oswald,2,7.5 - 10 min,Visualization,True,94206.0
Red-winged Blackbird,Agelaius phoeniceus,Grassland,Grassland,MONO-0073,MONO,2018,2018-06-14,6,June,Summer,05:31:00,5,05:41:00,Female,<= 50 Meters,20.2999992370605,70.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,False,False,RWBL,Elizabeth Oswald,2,7.5 - 10 min,Visualization,False,93613.0
American Goldfinch,Carduelis tristis,Grassland,Grassland,MONO-0027,MONO,2018,2018-06-14,6,June,Summer,10:04:00,10,10:14:00,Female,<= 50 Meters,28.2000007629395,43.7000007629395,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,False,False,AMGO,Brian Swimelar,2,5 - 7.5 min,Visualization,False,95286.0
American Goldfinch,Carduelis tristis,Grassland,Grassland,MONO-0027,MONO,2018,2018-06-14,6,June,Summer,10:04:00,10,10:14:00,Male,<= 50 Meters,28.2000007629395,43.7000007629395,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,False,False,AMGO,Brian Swimelar,2,5 - 7.5 min,Visualization,False,95286.0
Blue-gray Gnatcatcher,Polioptila caerulea,Grassland,Grassland,MONO-0027,MONO,2018,2018-06-14,6,June,Summer,10:04:00,10,10:14:00,Undetermined,<= 50 Meters,28.2000007629395,43.7000007629395,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,False,False,BGGN,Brian Swimelar,2,5 - 7.5 min,Calling,False,88038.0
Acadian Flycatcher,Empidonax virescens,Grassland,Grassland,MONO-0027,MONO,2018,2018-06-14,6,June,Summer,10:04:00,10,10:14:00,Undetermined,50 - 100 Meters,28.2000007629395,43.7000007629395,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,False,True,ACFL,Brian Swimelar,2,2.5 - 5 min,Singing,False,85824.0
Northern Cardinal,Cardinalis cardinalis,Grassland,Grassland,MONO-0027,MONO,2018,2018-06-14,6,June,Summer,10:04:00,10,10:14:00,Undetermined,<= 50 Meters,28.2000007629395,43.7000007629395,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,False,False,NOCA,Brian Swimelar,2,2.5 - 5 min,Singing,False,94228.0
European Starling,Sturnus vulgaris,Grassland,Grassland,MONO-0027,MONO,2018,2018-06-14,6,June,Summer,10:04:00,10,10:14:00,Undetermined,<= 50 Meters,28.2000007629395,43.7000007629395,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,False,False,EUST,Brian Swimelar,2,0-2.5 min,Visualization,False,86204.0
Song Sparrow,Melospiza melodia,Grassland,Grassland,MONO-0027,MONO,2018,2018-06-14,6,June,Summer,10:04:00,10,10:14:00,Male,50 - 100 Meters,28.2000007629395,43.7000007629395,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,False,False,SOSP,Brian Swimelar,2,0-2.5 min,Singing,False,85643.0
Scarlet Tanager,Piranga olivacea,Grassland,Grassland,MONO-0027,MONO,2018,2018-06-14,6,June,Summer,10:04:00,10,10:14:00,Male,<= 50 Meters,28.2000007629395,43.7000007629395,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,False,True,SCTA,Brian Swimelar,2,0-2.5 min,Singing,False,88071.0
Northern Cardinal,Cardinalis cardinalis,Grassland,Grassland,MONO-0019,MONO,2018,2018-06-14,6,June,Summer,09:34:00,9,09:44:00,Undetermined,<= 50 Meters,24.1000003814697,40.0999984741211,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,False,NOCA,Brian Swimelar,2,0-2.5 min,Calling,False,94228.0
Carolina Wren,Thryothorus ludovicianus,Grassland,Grassland,MONO-0019,MONO,2018,2018-06-14,6,June,Summer,09:34:00,9,09:44:00,Undetermined,<= 50 Meters,24.1000003814697,40.0999984741211,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,False,CARW,Brian Swimelar,2,2.5 - 5 min,Singing,False,88350.0
Yellow-billed Cuckoo,Coccyzus americanus,Grassland,Grassland,MONO-0019,MONO,2018,2018-06-14,6,June,Summer,09:34:00,9,09:44:00,Undetermined,50 - 100 Meters,24.1000003814697,40.0999984741211,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,False,YBCU,Brian Swimelar,2,7.5 - 10 min,Singing,False,89102.0
European Starling,Sturnus vulgaris,Grassland,Grassland,MONO-0018,MONO,2018,2018-06-14,6,June,Summer,09:10:00,9,09:20:00,Undetermined,50 - 100 Meters,25.6000003814697,50.5999984741211,Clear or Few Clouds,"Gentle breeze (8-12 mph), leaves in motion",Serious effect on count,False,False,EUST,Brian Swimelar,2,5 - 7.5 min,Visualization,False,86204.0
Northern Cardinal,Cardinalis cardinalis,Grassland,Grassland,MONO-0018,MONO,2018,2018-06-14,6,June,Summer,09:10:00,9,09:20:00,Undetermined,50 - 100 Meters,25.6000003814697,50.5999984741211,Clear or Few Clouds,"Gentle breeze (8-12 mph), leaves in motion",Serious effect on count,False,False,NOCA,Brian Swimelar,2,0-2.5 min,Singing,False,94228.0
Barn Swallow,Hirundo rustica,Grassland,Grassland,MONO-0018,MONO,2018,2018-06-14,6,June,Summer,09:10:00,9,09:20:00,Undetermined,Unknown,25.6000003814697,50.5999984741211,Clear or Few Clouds,"Gentle breeze (8-12 mph), leaves in motion",Serious effect on count,False,False,BARS,Brian Swimelar,2,7.5 - 10 min,Visualization,True,87409.0
Northern Cardinal,Cardinalis cardinalis,Grassland,Grassland,MONO-0018,MONO,2018,2018-06-14,6,June,Summer,09:10:00,9,09:20:00,Undetermined,<= 50 Meters,25.6000003814697,50.5999984741211,Clear or Few Clouds,"Gentle breeze (8-12 mph), leaves in motion",Serious effect on count,False,False,NOCA,Brian Swimelar,2,0-2.5 min,Singing,False,94228.0
Song Sparrow,Melospiza melodia,Grassland,Grassland,MONO-0018,MONO,2018,2018-06-14,6,June,Summer,09:10:00,9,09:20:00,Male,50 - 100 Meters,25.6000003814697,50.5999984741211,Clear or Few Clouds,"Gentle breeze (8-12 mph), leaves in motion",Serious effect on count,False,False,SOSP,Brian Swimelar,2,0-2.5 min,Singing,False,85643.0
Indigo Bunting,Passerina cyanea,Grassland,Grassland,MONO-0018,MONO,2018,2018-06-14,6,June,Summer,09:10:00,9,09:20:00,Male,50 - 100 Meters,25.6000003814697,50.5999984741211,Clear or Few Clouds,"Gentle breeze (8-12 mph), leaves in motion",Serious effect on count,False,True,INBU,Brian Swimelar,2,5 - 7.5 min,Singing,False,94257.0
Yellow-billed Cuckoo,Coccyzus americanus,Grassland,Grassland,MONO-0018,MONO,2018,2018-06-14,6,June,Summer,09:10:00,9,09:20:00,Undetermined,<= 50 Meters,25.6000003814697,50.5999984741211,Clear or Few Clouds,"Gentle breeze (8-12 mph), leaves in motion",Serious effect on count,False,False,YBCU,Brian Swimelar,2,0-2.5 min,Singing,False,89102.0
Indigo Bunting,Passerina cyanea,Grassland,Grassland,MONO-0018,MONO,2018,2018-06-14,6,June,Summer,09:10:00,9,09:20:00,Male,<= 50 Meters,25.6000003814697,50.5999984741211,Clear or Few Clouds,"Gentle breeze (8-12 mph), leaves in motion",Serious effect on count,False,True,INBU,Brian Swimelar,2,0-2.5 min,Singing,False,94257.0
Chipping Sparrow,Spizella passerina,Grassland,Grassland,MONO-0010,MONO,2018,2018-06-14,6,June,Summer,08:54:00,8,09:04:00,Male,<= 50 Meters,26.7000007629395,62.7999992370605,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,False,CHSP,Brian Swimelar,2,0-2.5 min,Calling,False,84781.0
Northern Cardinal,Cardinalis cardinalis,Grassland,Grassland,MONO-0010,MONO,2018,2018-06-14,6,June,Summer,08:54:00,8,09:04:00,Undetermined,50 - 100 Meters,26.7000007629395,62.7999992370605,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,False,NOCA,Brian Swimelar,2,7.5 - 10 min,Calling,False,94228.0
Eastern Meadowlark,Sturnella magna,Grassland,Grassland,MONO-0010,MONO,2018,2018-06-14,6,June,Summer,08:54:00,8,09:04:00,Male,50 - 100 Meters,26.7000007629395,62.7999992370605,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,False,EAME,Brian Swimelar,2,7.5 - 10 min,Singing,False,93601.0
Indigo Bunting,Passerina cyanea,Grassland,Grassland,MONO-0010,MONO,2018,2018-06-14,6,June,Summer,08:54:00,8,09:04:00,Male,<= 50 Meters,26.7000007629395,62.7999992370605,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,True,INBU,Brian Swimelar,2,0-2.5 min,Singing,False,94257.0
Yellow-billed Cuckoo,Coccyzus americanus,Grassland,Grassland,MONO-0010,MONO,2018,2018-06-14,6,June,Summer,08:54:00,8,09:04:00,Undetermined,50 - 100 Meters,26.7000007629395,62.7999992370605,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,False,YBCU,Brian Swimelar,2,7.5 - 10 min,Visualization,False,89102.0
Red-bellied Woodpecker,Melanerpes carolinus,Grassland,Grassland,MONO-0010,MONO,2018,2018-06-14,6,June,Summer,08:54:00,8,09:04:00,Undetermined,<= 50 Meters,26.7000007629395,62.7999992370605,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,False,RBWO,Brian Swimelar,2,0-2.5 min,Calling,False,84865.0
Indigo Bunting,Passerina cyanea,Grassland,Grassland,MONO-0048,MONO,2018,2018-06-14,6,June,Summer,07:35:00,7,07:45:00,Male,50 - 100 Meters,29.0,47.9000015258789,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,False,True,INBU,Brian Swimelar,2,7.5 - 10 min,Singing,False,94257.0
Northern Cardinal,Cardinalis cardinalis,Grassland,Grassland,MONO-0048,MONO,2018,2018-06-14,6,June,Summer,07:35:00,7,07:45:00,Undetermined,<= 50 Meters,29.0,47.9000015258789,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,False,False,NOCA,Brian Swimelar,2,0-2.5 min,Singing,False,94228.0
European Starling,Sturnus vulgaris,Grassland,Grassland,MONO-0048,MONO,2018,2018-06-14,6,June,Summer,07:35:00,7,07:45:00,Undetermined,Unknown,29.0,47.9000015258789,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,False,False,EUST,Brian Swimelar,2,2.5 - 5 min,Visualization,True,86204.0
Mourning Dove,Zenaida macroura,Grassland,Grassland,MONO-0048,MONO,2018,2018-06-14,6,June,Summer,07:35:00,7,07:45:00,Undetermined,50 - 100 Meters,29.0,47.9000015258789,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,False,False,MODO,Brian Swimelar,2,5 - 7.5 min,Singing,False,82737.0
Northern Mockingbird,Mimus polyglottos,Grassland,Grassland,MONO-0048,MONO,2018,2018-06-14,6,June,Summer,07:35:00,7,07:45:00,Undetermined,50 - 100 Meters,29.0,47.9000015258789,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,False,False,NOMO,Brian Swimelar,2,2.5 - 5 min,Singing,False,88394.0
